w_viirs,w_modis,w_landsat,p_85,r_85,f1_85,p_60,r_60,f1_60,p_40,r_40,f1_40
0.25,0.3,0.0,0.9999465440744106,0.1596729035782573,0.27537373306148283,0.9996071898800474,0.2932451003824092,0.45346233741805936,0.9956537251467679,0.45854744263862335,0.6279110201994376
0.25,0.3,0.05,0.9999481831724852,0.16472403373395247,0.28285297076051247,0.9996132414662445,0.2978352909041246,0.4589316541439917,0.9956993782896547,0.4634363903305108,0.6324885396583158
0.25,0.3,0.1,0.9999492108637963,0.16805731016115816,0.287753144611,0.9996158470217473,0.29985616976236,0.461327331793551,0.9957160929671766,0.4652524071291997,0.6341811052595602
0.25,0.3,0.15,0.9999499499499499,0.1705391286533734,0.2913834845258583,0.9996181397749854,0.3016572487025403,0.46345617609885564,0.9957228712392729,0.46599289811526906,0.6348700564314725
0.25,0.3,0.2,0.999950495049505,0.17241703086588364,0.29412021666957894,0.9996203305936201,0.30339857620868615,0.46550880185712384,0.9957339591406065,0.46720926659382683,0.6360002556341179
0.25,0.3,0.25,0.9999509617624343,0.17405806132204316,0.29650457943534536,0.9996219731600944,0.30471737571701724,0.46705971821311465,0.995745240611633,0.46845337680961485,0.6371542970422324
0.25,0.3,0.3,0.9999513151008386,0.1753213773559137,0.2983355998612849,0.999623370554552,0.3058483850040972,0.4683872970742746,0.9957526387524169,0.46927282504780116,0.6379133542485252
0.25,0.3,0.35,0.9999516733115863,0.17662097104616226,0.30021509744676067,0.9996243504393013,0.3066464934444141,0.4693227338864947,0.9957669569926441,0.4708669079486479,0.639387538068786
0.25,0.3,0.4,0.9999519450251088,0.17761967358645178,0.3016566215937055,0.9996256654835848,0.30772415323682056,0.4705840121136174,0.9957814067074734,0.472486598606938,0.6408821388306364
0.25,0.3,0.45,0.9999522838158632,0.17888085564053538,0.30347351824732954,0.9996266076614576,0.308500921879268,0.47149184316436954,0.9957826206201975,0.4726231733133024,0.6410080156753557
0.25,0.35,0.0,0.9999374843710928,0.17066503346080306,0.2915667130888755,0.9995955037043345,0.30059025880906853,0.4621934493145471,0.9956892993735726,0.4633339593007375,0.632391104897549
0.25,0.35,0.05,0.9999392407524426,0.17559879472821632,0.298736612815393,0.9996014487686865,0.30507588432122373,0.4674784917580352,0.9957341949654425,0.46823144291177277,0.6369467244344779
0.25,0.35,0.1,0.9999403604613715,0.17889579349904397,0.30349446551240394,0.9996040154225573,0.30705408358372027,0.46979771546298854,0.9957505289235276,0.47003892379131385,0.638620377726105
0.25,0.35,0.15,0.9999411584720032,0.1813221285167987,0.3069789118865859,0.9996063291226664,0.3088594304834745,0.4719081707012891,0.9957573760725037,0.47080075457525267,0.6393245712282064
0.25,0.35,0.2,0.9999417602385501,0.18319576276973504,0.3096598492226671,0.9996085111059217,0.3105815521715378,0.473915917460917,0.9957679389862863,0.4719808453974324,0.6404139436705361
0.25,0.35,0.25,0.9999422672794033,0.1848047835290904,0.3119553901738789,0.9996101737804253,0.3119067536192297,0.4754573237674988,0.99577901812777,0.4732249556132204,0.6415605268296917
0.25,0.35,0.3,0.999942669097497,0.18610010925976508,0.3137988669013945,0.9996115657987094,0.3130249590275881,0.47675554277152393,0.9957862839058459,0.4740444038514067,0.6423146818873801
0.25,0.35,0.35,0.9999430523917996,0.1873527553947009,0.315577777458268,0.999612532204012,0.31380599562960937,0.4776610033505652,0.9958003466947835,0.4756384867522535,0.6437793528932637
0.25,0.35,0.4,0.9999433479118041,0.188330118137121,0.31696314732808245,0.9996138577641687,0.31488365542201585,0.47890857515635604,0.9958145395770904,0.47725817741054355,0.6452643195637592
0.25,0.4,0.0,0.9999157692076289,0.1773294523354275,0.3012363312084363,0.9995655681747657,0.309328906036602,0.47245141576695865,0.9959386204175459,0.49556345602294455,0.6618170936760808
0.25,0.4,0.05,0.9999180097451275,0.18217572043157607,0.3082002368299445,0.999571638381201,0.31371423449877084,0.477550025987526,0.9959756755723083,0.5001451106255121,0.6658985945985876
0.25,0.4,0.1,0.9999194365159746,0.18540229786943457,0.3128051327102265,0.9995743214481179,0.31569243376126743,0.4798388600843001,0.9959901086523886,0.5019525915050532,0.667501922602139
0.25,0.4,0.15,0.9999204861702732,0.18784997268505874,0.3162817101804927,0.9995766783360099,0.3174508331057088,0.4818676094980654,0.9959961441218999,0.5027122883092051,0.668174662828131
0.25,0.4,0.2,0.999921248326527,0.18966812346353457,0.3188548776222208,0.999578978320725,0.3191857586724939,0.4838639760353518,0.9960054834967838,0.5038923791313848,0.6692183317438566
0.25,0.4,0.25,0.9999219264100648,0.1913155558590549,0.3211796505972948,0.9995806820904661,0.32048321838295546,0.48535352556023087,0.9960153662959738,0.5051471592461076,0.6703262628651043
0.25,0.4,0.3,0.9999224307971898,0.19255966607484293,0.322931019056992,0.9995821366744712,0.3215992898115269,0.48663249243188694,0.9960217104544576,0.5059559375853592,0.6710394113068704
0.25,0.4,0.35,0.9999229244659766,0.19379310639169625,0.3246637637014951,0.9995831458592489,0.32237819243376126,0.487523800303353,0.9960341556771878,0.5075500204862059,0.6724427725873873
0.25,0.45,0.0,0.9998404758377867,0.1872503243649276,0.3154273512722672,0.9995664680218556,0.309971233952472,0.473200353137023,0.9959405702920046,0.4958024617590822,0.6620306257942817
0.25,0.45,0.05,0.9998443943048315,0.19196641969407266,0.322092309234683,0.9995724436541815,0.31430534689975415,0.4782346819664359,0.9959776071222264,0.5003862503414368,0.6661127208681324
0.25,0.45,0.1,0.9998469476998426,0.1951695233542748,0.32658905870589916,0.9995750966149364,0.31626860830374215,0.48050421721023795,0.9959921959972745,0.5022150710188473,0.6677344349600012
0.25,0.45,0.15,0.9998488153603594,0.19758092051352089,0.32995848256445887,0.9995774619548086,0.3180398115269052,0.482545931970983,0.9959980391659694,0.5029512940453428,0.6683861709881147
0.25,0.45,0.2,0.9998502016927209,0.19940974119093144,0.3325048437285946,0.9995797338314266,0.31975979923518166,0.4845233649090642,0.9960074538770279,0.5041420547664572,0.6694389345423634
0.25,0.45,0.25,0.9998513958178538,0.20101236001092598,0.33472987715389346,0.9995813981302449,0.32103165118819993,0.4859822745267796,0.9960172431920934,0.5053861649822453,0.6705370882368348
0.25,0.45,0.3,0.9998522910709953,0.2022308624692707,0.3364176439369601,0.9995828864259325,0.32217759833378856,0.48729435839172686,0.9960235813801154,0.5061949433214968,0.6712500106117759
0.25,0.5,0.0,0.999827234345812,0.1975958583720295,0.329978136877048,0.9995587895901494,0.3142434614859328,0.4781614793888916,0.9959592859700271,0.49863425293635616,0.6645544779727539
0.25,0.5,0.05,0.9998311915764596,0.20222872848948376,0.33641349686717903,0.9995648185963056,0.3185989142310844,0.48318772240121294,0.9959959452610239,0.5032180415187107,0.6686212019825113
0.25,0.5,0.1,0.9998337817762495,0.20538061663479923,0.34076340094216867,0.9995675402353912,0.3206048552308113,0.48549145192119714,0.9960104032522789,0.5050489961759083,0.6702387054568935
0.25,0.5,0.15,0.9998357036504595,0.20778347787489757,0.344064325883889,0.9995698640108527,0.32233764681780935,0.4874758561486342,0.9960162376137768,0.5057916211417646,0.6708936360522748
0.25,0.5,0.2,0.9998371086790532,0.20957602089593008,0.3465182866911419,0.9995721150681325,0.3240341607484294,0.4894136834064443,0.9960254905249035,0.5069738459437312,0.671934925501465
0.25,0.5,0.25,0.9998383201463202,0.21114663001912046,0.3486624533757129,0.9995738235891921,0.32533375443867796,0.49089477675258036,0.9960351814908219,0.5082179561595193,0.6730289623871891
0.25,0.55,0.0,0.9998350022171577,0.20690001024310298,0.342852192178281,0.9995588375028845,0.3142776051625239,0.47820101112759883,0.9959592859700271,0.49863425293635616,0.6645544779727539
0.25,0.55,0.05,0.9998386202027334,0.21153928229991806,0.34919762643262126,0.9995649147232858,0.3186693355640535,0.4832687167073353,0.995995995995996,0.5032244434580716,0.6686268644443847
0.25,0.55,0.1,0.9998409906283852,0.2146933044250205,0.3534839107497659,0.9995675920197444,0.32064326686697625,0.4855354976095804,0.9960106047216261,0.5050746039333516,0.6702613000150092
0.25,0.55,0.15,0.9998427131973457,0.21704495015023217,0.35666531657820955,0.9995698896270612,0.3223568526358918,0.487497821639031,0.9960162878358105,0.5057980230811254,0.6708992792009929
0.25,0.55,0.2,0.9998439861537711,0.21881615337339524,0.3590533700537325,0.9995721516821021,0.32406190248565964,0.48944532988682266,0.9960255738392202,0.5069845158426659,0.6719443159914753
0.25,0.6,0.0,0.9998365027947803,0.20879925225348264,0.3454557972280919,0.9995813935788312,0.336315214422289,0.5032940853364503,0.9961095170938092,0.5245236957115542,0.68719141583865
0.25,0.6,0.05,0.9998400911480456,0.21348547186561048,0.3518451109176756,0.999586867390692,0.34077309819721385,0.5082699013150043,0.996143199778234,0.5291224221524173,0.6911343114258994
0.25,0.6,0.1,0.9998424017966195,0.21661602021305654,0.35608595904106416,0.9995892124705136,0.34271928776290633,0.5104318461721824,0.9961565254990511,0.5309640467085496,0.6927066658128962
0.25,0.6,0.15,0.9998440667394355,0.21892925430210325,0.35920562449231114,0.9995912350893709,0.34441580169352637,0.5123113304870888,0.996161734895827,0.5316874658563234,0.6933232784348865
0.25,0.65,0.0,0.9998404324281198,0.2139421435400164,0.352465111209941,0.9995819636308358,0.33677402007648183,0.5038077284676986,0.9961095170938092,0.5245236957115542,0.68719141583865
0.25,0.65,0.05,0.9998438719750196,0.21865610488937448,0.3588378673689519,0.99958727300015,0.341108133023764,0.5086425252975243,0.9961432307673765,0.5291266901119912,0.6911379597252205
0.25,0.65,0.1,0.9998460087390041,0.22169062414640808,0.36291418490506716,0.9995896007312569,0.3430436526905217,0.5107915612136118,0.996156740916297,0.5309939224255668,0.6927321421611479
0.25,0.7,0.0,0.9998159699352989,0.22028006350723847,0.361019984191714,0.9995819636308358,0.33677402007648183,0.5038077284676986,0.9961095170938092,0.5245236957115542,0.68719141583865
0.25,0.7,0.05,0.9998196881554098,0.22482330647364107,0.3670992593831503,0.9995872807428947,0.3411145349631248,0.5086496436884569,0.9961432617560211,0.5291309580715652,0.6911416080042032
0.25,0.75,0.0,0.99975309996708,0.23330587612674134,0.3783246015322754,0.999580105788273,0.34036337407812073,0.5078131467177779,0.9961095328602634,0.5245258296913412,0.6871932509977424
0.3,0.0,0.0,0.9999812026541852,0.11352345670581808,0.2038991427865092,0.9988545421223044,0.2791288240917782,0.4363266395356595,0.9925833529986853,0.5026461349358099,0.6673466381078662
0.3,0.0,0.05,0.9999822373796583,0.12013666006555586,0.21450316818630386,0.9988714167481755,0.28330715651461347,0.4414165494631915,0.9926377699135774,0.5063891354821087,0.6706497132828199
0.3,0.0,0.1,0.9999827431490301,0.12365772671401257,0.22009814720561535,0.9988798864951648,0.28545180620049165,0.4440162450230115,0.9926474274351219,0.507059205135209,0.6712393005452131
0.3,0.0,0.15,0.9999830838196735,0.1261480811253756,0.22403419976010142,0.9988879003558719,0.2875110966948921,0.4465043215440903,0.9926552210528073,0.5076012360010926,0.6717158453279567
0.3,0.0,0.2,0.9999833119169601,0.1278723367932259,0.22674923514420156,0.998894066297039,0.28911584949467356,0.44843770687144174,0.9926751512830971,0.5089925908221797,0.6729375386169286
0.3,0.0,0.25,0.9999835585807767,0.12979078462168805,0.22976030825604896,0.9988983548766157,0.29024259082217974,0.4497923170538124,0.9926939426142402,0.5103113903305108,0.6740934511997114
0.3,0.0,0.3,0.9999836684032598,0.13066358235454795,0.23112681399443982,0.9989023453221616,0.29129891081671677,0.45106011766785686,0.9927057214497379,0.5111415084676318,0.6748200080857257
0.3,0.0,0.35,0.9999838441281483,0.13208481289265228,0.23334747080611867,0.9989049016601691,0.29197965036875173,0.45187604651393204,0.9927269421337334,0.51264383023764,0.6761328854470255
0.3,0.0,0.4,0.9999839581628888,0.1330237639989074,0.23481151531702904,0.9989082731063997,0.2928823238186288,0.4529566587734425,0.9927473523715333,0.5140970704725485,0.6774003975941897
0.3,0.0,0.45,0.9999841007377258,0.13421665869980878,0.23666802131310394,0.9989112999804034,0.2936975040972412,0.4539312353332113,0.9927492646271227,0.5142336451789129,0.6775193929221106
0.3,0.0,0.5,0.9999841949708397,0.1350169011199126,0.23791125425143694,0.9989169753286979,0.2952382375034144,0.4557698864619039,0.9927598533870311,0.5149912080032778,0.6781790565367003
0.3,0.0,0.55,0.9999843100337334,0.13600706774105437,0.23944712337722104,0.998917678637141,0.2954302956842393,0.45599877470153943,0.9927598533870311,0.5149912080032778,0.6781790565367003
0.3,0.0,0.6,0.9999843414809827,0.1362802171537831,0.239870340356564,0.998922375085312,0.29671921947555313,0.4575331151705404,0.9927782724478784,0.5163142754711827,0.6793295681557509
0.3,0.0,0.65,0.9999844602259483,0.13732159928981152,0.24148199017185187,0.9989230327398048,0.2969006077574433,0.45774879583081096,0.9927782724478784,0.5163142754711827,0.6793295681557509
0.3,0.0,0.7,0.9999844942008311,0.13762249043977057,0.2419471018570625,0.9989230482043624,0.29690487571701724,0.4577538699435753,0.9927782724478784,0.5163142754711827,0.6793295681557509
0.3,0.05,0.0,0.9999511297180185,0.13099221524173724,0.23163992113133142,0.9988518211392485,0.30074390535372847,0.4622954530171346,0.9927661918110003,0.5154457456978967,0.678574538916436
0.3,0.05,0.05,0.9999533313628798,0.13717222070472548,0.24125008679073204,0.998865387309147,0.3043439292543021,0.46653843385869526,0.9928166783667739,0.51909485113357,0.6817409825957791
0.3,0.05,0.1,0.9999544730252675,0.14061219612127834,0.24655427565420587,0.9988731845751488,0.30645230128380224,0.46901250212287876,0.9928257847816959,0.5197585188473095,0.6823152377470653
0.3,0.05,0.15,0.99995524859406,0.14304920103796775,0.25029263784782835,0.9988806743591515,0.30850518983884184,0.47141380446018344,0.9928338178649663,0.5203453632887189,0.6828226030024951
0.3,0.05,0.2,0.9999557672176106,0.14472650915050533,0.25285637854635545,0.9988864295632329,0.31010140671947556,0.47327573010946344,0.9928526757795051,0.5217281821906583,0.6840165963959075
0.3,0.05,0.25,0.999956327427831,0.14658307156514613,0.2556853607195967,0.9988904337582104,0.3112217461076209,0.47457985620172766,0.9928696730177894,0.5229808283255941,0.6850963252036156
0.3,0.05,0.3,0.999956603500651,0.14751562073204041,0.2571029014129558,0.9988941073671563,0.31225672630428847,0.47578264205912574,0.9928808060869108,0.5238045445233542,0.6858053691743955
0.3,0.05,0.35,0.999956995412844,0.1488600279978148,0.25914244531621494,0.998896555482144,0.3129502697350451,0.4765875717598197,0.9929012221191466,0.525321804151871,0.6871094066190487
0.3,0.05,0.4,0.9999572740867336,0.1498309888008741,0.26061248313453583,0.9988996359289246,0.3138273354274788,0.47760428168721336,0.9929203539823008,0.5267515706091231,0.6883358802467345
0.3,0.05,0.45,0.9999576007688394,0.15098547186561048,0.26235714656521386,0.9989025059447595,0.31464891764545205,0.4785554439426371,0.9929221761091271,0.5268881453154876,0.688452916048584
0.3,0.05,0.5,0.999957818958972,0.1517665084676318,0.26353547143942335,0.9989078700769884,0.3161960529909861,0.4803433710138068,0.9929322662126183,0.5276457081398525,0.6891017199743041
0.3,0.05,0.55,0.9999580999734633,0.15278441682600383,0.2650687606787768,0.9989084881887642,0.3163753072930893,0.4805502523394476,0.9929322662126183,0.5276457081398525,0.6891017199743041
0.3,0.05,0.6,0.9999581741627862,0.15305543225894563,0.2654765385853935,0.9989129559545857,0.3176770349631248,0.4820509167211756,0.992949819539415,0.5289687756077575,0.69023330414189
0.3,0.05,0.65,0.9999584527815862,0.15408187653646543,0.26701922099054204,0.9989135173200094,0.3178413514067195,0.4822401341723421,0.992949819539415,0.5289687756077575,0.69023330414189
0.3,0.1,0.0,0.9999550857861484,0.14253064394974052,0.2494985076634006,0.9988592914932719,0.30271570267686426,0.46462231320368474,0.9928495365965252,0.5232753175361923,0.6853441589748247
0.3,0.1,0.05,0.9999569157415519,0.1485847446052991,0.25872521314880564,0.9988730826753852,0.306424559546572,0.46898000042458476,0.9928967902823587,0.5267814463261404,0.6883557250971797
0.3,0.1,0.1,0.9999578616175521,0.15192015501229172,0.26376708496819207,0.9988807362268375,0.3085222616771374,0.4714337421292386,0.9929063770304792,0.5274984635345534,0.6889699037298415
0.3,0.1,0.15,0.9999585067979696,0.15428247063643813,0.26732038106224887,0.9988880194390676,0.3105452745151598,0.4737926790754915,0.992914061935753,0.5280746380770281,0.6894630234845383
0.3,0.1,0.2,0.9999589356110381,0.15589362537558044,0.2697354817746795,0.9988935862149038,0.31210948169898933,0.475611639814187,0.9929319853676889,0.5294233133023764,0.6906158398588103
0.3,0.1,0.25,0.9999594133881704,0.15772884799235182,0.272478268242511,0.9988974341523175,0.31319994537011747,0.4768771383732605,0.9929485515781908,0.5306759594373122,0.6916847575908868
0.3,0.1,0.3,0.9999596513879923,0.15865926317945916,0.27386547811993517,0.9989010467190818,0.31423065760721114,0.47807136445023785,0.9929592064555226,0.5314847377765638,0.6923739839206485
0.3,0.1,0.35,0.9999599930654647,0.16001434034416825,0.27588186057634817,0.9989034419738044,0.31491779909860695,0.4788664753229939,0.9929790524503743,0.5329977294455067,0.6936613802019328
0.3,0.1,0.4,0.9999602290804963,0.1609639613493581,0.2772921108742004,0.9989065284302608,0.31580766866976234,0.47989493482067574,0.9929977042303224,0.5344274959027588,0.6948756331410036
0.3,0.1,0.45,0.9999605091684547,0.16210564053537285,0.27898452922003397,0.9989093259364985,0.31661858098880086,0.480830929772823,0.9929994807089314,0.5345640706091231,0.6949915033813074
0.3,0.1,0.5,0.9999606990331962,0.1628888111171811,0.2801435749125595,0.9989146601278289,0.3181763862332696,0.48262579507016046,0.9930093182699844,0.5353216334334882,0.6956338477323463
0.3,0.1,0.55,0.9999609446194704,0.16391312141491396,0.28165713887595295,0.9989152851059271,0.3183599084949467,0.48283696573866103,0.9930093182699844,0.5353216334334882,0.6956338477323463
0.3,0.1,0.6,0.9999610035096841,0.1641606630701994,0.28202251722153177,0.9989196759027709,0.3196552342256214,0.484325767949263,0.9930264607511362,0.53664683488118,0.6967559787269119
0.3,0.15,0.0,0.9999449982811963,0.1551851440863152,0.2686738107597357,0.9988683436602795,0.305139903714832,0.467473408733149,0.9928509260196337,0.5233777485659655,0.6854323375249602
0.3,0.15,0.05,0.9999470149550289,0.1610920001365747,0.27748157051723854,0.9988823346786713,0.3089639954930347,0.471949448539898,0.9928987325484141,0.5269265569516526,0.6884800695947001
0.3,0.15,0.1,0.999948042501234,0.16427803195848129,0.28219518543092487,0.9988896504455106,0.31100194618956567,0.474324174786984,0.9929084279679393,0.5276521100792133,0.6891014386123326
0.3,0.15,0.15,0.9999487606481778,0.16658059614859327,0.28558571577524405,0.9988968034539586,0.3130206910680142,0.4766692555414377,0.9929158242675139,0.5282069448238186,0.6895762060242708
0.3,0.15,0.2,0.9999492514590206,0.16819175088773558,0.28795019619018386,0.998902208458416,0.3145635584539743,0.4784566772209933,0.9929335974231238,0.5295449501502322,0.6907197125213806
0.3,0.15,0.25,0.9999497954163216,0.1700141696257853,0.2906168723394166,0.9989060041463793,0.3156561561048894,0.4797199236568189,0.9929499590810196,0.5307826584266594,0.6917757261477145
0.3,0.15,0.3,0.999950068032306,0.17094245083310572,0.2919720001385049,0.9989096342563302,0.3167082081398525,0.4809343111108231,0.9929605535890813,0.531587168806337,0.6924612219936621
0.3,0.15,0.35,0.9999504625558844,0.17230392993717564,0.2939556388856022,0.9989119703411175,0.31738894769188747,0.48171905794484543,0.9929803920009858,0.53310016047528,0.6937484465883261
0.3,0.15,0.4,0.9999507231379505,0.1732151393062005,0.295280674885682,0.998914849150635,0.31823186970773015,0.4826896435646128,0.9929990366737892,0.5345299269325321,0.694962537750101
0.3,0.15,0.45,0.999951045185294,0.1743546845124283,0.29693485197595565,0.9989176549189911,0.31905771988527726,0.4836393690268049,0.9930008679557858,0.5346707695984704,0.6950820126920275
0.3,0.15,0.5,0.9999512700249741,0.175159194892106,0.2981007566829431,0.9989228651786248,0.3206027212510243,0.48541292747901077,0.9930107569437299,0.5354326003824091,0.6957278845167355
0.3,0.15,0.55,0.999951547453213,0.1761621653919694,0.29955203814479564,0.9989234306676059,0.3207713056541928,0.48560620010790095,0.9930107846047294,0.5354347343621961,0.6957296927835538
0.3,0.2,0.0,0.9999235074389016,0.16737443662933624,0.2867504985860447,0.9989129924244966,0.31768770486205955,0.4820632050009633,0.992987898981425,0.5354880838568697,0.6957691102626595
0.3,0.2,0.05,0.9999260026639041,0.1730188131658017,0.29499428771020864,0.9989257579374552,0.3214669830647364,0.48640323403485886,0.9930319891468905,0.5389003175361923,0.6986539182446574
0.3,0.2,0.1,0.9999273202994403,0.17615576345260858,0.2995416955450485,0.9989322647192581,0.32342811048893744,0.48864557792533336,0.9930410468276285,0.5396066648456705,0.6992494925640586
0.3,0.2,0.15,0.9999282365323893,0.17840497814804698,0.30278731510858076,0.998938707056943,0.3253935058727124,0.4908861460405761,0.9930480360309465,0.5401529636711281,0.6997097442985487
0.3,0.2,0.2,0.9999288669693772,0.17998625717017208,0.30506169557488194,0.9989437652811736,0.32695344509696805,0.4926597672283648,0.9930647149762235,0.5414610932805245,0.700810508857043
0.3,0.2,0.25,0.9999295840766125,0.1818193458071565,0.30769064093489534,0.9989471700320398,0.328011899071292,0.4938608370724153,0.9930805846359302,0.5427116054356733,0.7018610485180744
0.3,0.2,0.3,0.9999299368263718,0.18273482313575526,0.309000532255591,0.9989505393061898,0.32906608508604207,0.4950551629043313,0.9930907829016372,0.543518249795138,0.7025377994337153
0.3,0.2,0.35,0.9999304492975379,0.1840813643813166,0.3109235216516844,0.9989526697224574,0.3297361547391423,0.4958133251616029,0.9931096965855669,0.5450205715651462,0.7037963242355477
0.3,0.2,0.4,0.9999307846711118,0.18497336793225894,0.31219498139724183,0.9989553846054643,0.3305940146134936,0.49678285170974634,0.9931276275577481,0.5464524720021852,0.704993585260967
0.3,0.2,0.45,0.9999312115931395,0.18612144905763453,0.3138286388692986,0.9989579313006561,0.33140279295274516,0.4976957639231623,0.9931293329404284,0.5465890467085496,0.7051076645249381
0.3,0.2,0.5,0.9999314998116244,0.18690461963944277,0.3149412350615517,0.9989627552294423,0.33294566033870526,0.49943421080009154,0.9931388037047363,0.5473487435127015,0.7057418637669357
0.3,0.25,0.0,0.9999174109513078,0.18085478694345808,0.30630777154319483,0.9989473342213847,0.32806311458617865,0.4939189048084909,0.9929910608337948,0.5357313575525813,0.6959752047328355
0.3,0.25,0.05,0.9999197772098514,0.1861897364108167,0.3139251436949619,0.998959129781096,0.33178477533460804,0.4981265428588363,0.9930346459540412,0.5391073135755258,0.6988285085960083
0.3,0.25,0.1,0.9999210858585859,0.1892776051625239,0.3183028536977492,0.9989651604001379,0.33372029500136574,0.5003055247187094,0.9930433690194369,0.5397880531275607,0.699402346650003
0.3,0.25,0.15,0.9999220107847944,0.19152255189838843,0.32147129829286986,0.9989712652802032,0.3357027622234362,0.5025308146044534,0.9930499992155756,0.5403066102157881,0.699839131420232
0.3,0.25,0.2,0.9999226519337017,0.19311023285987436,0.3237049013786245,0.998975999190913,0.3372562995083311,0.5042700271692743,0.9930666958814921,0.5416168738049714,0.7009414708376025
0.3,0.25,0.25,0.9999233657751552,0.19490917782026768,0.3262285449976873,0.9989792189134352,0.33832115542201585,0.5054598205034194,0.9930823674543346,0.5428524481016116,0.7019792622436237
0.3,0.25,0.3,0.9999237256739382,0.19582892310844033,0.32751587310084906,0.9989822906000088,0.3393433317399618,0.5066001475017881,0.9930925604693317,0.5436590924610762,0.7026558899417081
0.3,0.25,0.35,0.9999242309440824,0.19713491873804972,0.32934042075316317,0.9989843069148636,0.3400176693526359,0.5073514778580015,0.9931114912144301,0.5451635482108713,0.703915971387949
0.3,0.25,0.4,0.9999245787182692,0.19804399412728763,0.3306081008870364,0.9989868287740629,0.34086485932805244,0.508294325236833,0.9931294394987438,0.5465975826276973,0.7051147938115949
0.3,0.25,0.45,0.9999250077670527,0.1991771373941546,0.3321855464266457,0.9989891804874397,0.34165869980879543,0.5091767190247967,0.993131143982386,0.5467341573340617,0.7052288517225814
0.3,0.3,0.0,0.9999208458189631,0.18870356459983612,0.3174907502652399,0.9989507354390695,0.33522261677137394,0.5019900584954167,0.9930047569231983,0.5367876775471183,0.6968693337101048
0.3,0.3,0.05,0.9999230227852556,0.1940406480469817,0.32501108045122457,0.9989618528096038,0.3388162387325867,0.506009927574915,0.9930485814712529,0.540195643266867,0.6997456877487837
0.3,0.3,0.1,0.9999242161787633,0.19709650710188473,0.32928681440917257,0.9989677564655981,0.34075602635891833,0.5081708446441585,0.9930566984052349,0.5408315692433762,0.7002810098671214
0.3,0.3,0.15,0.9999250479157967,0.19928383638350178,0.3323339282314444,0.998973791250482,0.34276196735864517,0.5103988916322685,0.9930632760753488,0.5413479923518164,0.7007154103251112
0.3,0.3,0.2,0.9999256323902812,0.20085017754711829,0.33450913840439994,0.9989782775617368,0.34426855708822723,0.5120679257260753,0.9930800442064897,0.5426689258399344,0.7018252219258458
0.3,0.3,0.25,0.9999262963937878,0.20265979240644633,0.33701513352957774,0.9989814060300763,0.3453270110625512,0.5132382698272745,0.9930955748557357,0.5438980981972139,0.702856236771894
0.3,0.3,0.3,0.9999266162765099,0.20354326003824091,0.3382358416800089,0.9989843653822479,0.34633424952198855,0.5143502760399831,0.9931057021912351,0.5447026085768916,0.7035301640500969
0.3,0.3,0.35,0.9999270848523989,0.20485138964763724,0.3400400276296913,0.9989863059144443,0.3469979172357279,0.5150820663975203,0.9931245343928483,0.5462049303468998,0.7047867653537757
0.3,0.3,0.4,0.9999274062243977,0.20575833105708824,0.34128859274204254,0.9989887785057211,0.34784724119093147,0.5160175188397172,0.993142361782986,0.5476346968041519,0.7059804183184183
0.3,0.35,0.0,0.9999023183120604,0.19659715583173995,0.32858844677785226,0.9989380530973452,0.343259184649003,0.5109452649400524,0.9930509855535709,0.5409937517071838,0.7004155293025517
0.3,0.35,0.05,0.9999048313929512,0.2017891286533734,0.33580916834316743,0.9989487144806896,0.34674397364108167,0.5147972487033992,0.9930943474080447,0.5444145213056542,0.7032869790309842
0.3,0.35,0.1,0.9999062392565815,0.2048193799508331,0.33999472189898283,0.9989545504566963,0.3486816272876263,0.516930465346566,0.9931024024946441,0.5450547152417372,0.7038229592490483
0.3,0.35,0.15,0.9999072270154931,0.20700030729308933,0.34299413562840003,0.9989604547250677,0.3506640945096968,0.5191066856419888,0.9931091274927945,0.54559034416826,0.7042710557124165
0.3,0.35,0.2,0.9999079010652777,0.20851543294181918,0.34507150437289985,0.9989648785094251,0.35216428229991803,0.5207492513482044,0.9931252034536746,0.546875,0.7053445115406
0.3,0.35,0.25,0.999908687844323,0.21031224392242556,0.3475283468301447,0.998967989571263,0.3532270042338159,0.5219106296034708,0.9931405150413735,0.5481041723572795,0.7063699417514178
0.3,0.35,0.3,0.999909085399115,0.2112319892105982,0.34878312620462926,0.9989708776427682,0.3542193048347446,0.5229934038996864,0.9931504998127392,0.5489086827369571,0.7070402209990311
0.3,0.35,0.35,0.9999096267585127,0.21249743922425568,0.3505064282508646,0.9989727878897099,0.35487870458891013,0.5237120479689109,0.9931690675045534,0.5504110045069653,0.7082900252502715
0.3,0.4,0.0,0.9998330272165638,0.20445233542747884,0.33948465005527684,0.998941143688659,0.34426215514886643,0.5120559654532671,0.9933135691226272,0.5627048620595466,0.7184264192428252
0.3,0.4,0.05,0.9998371003868866,0.20956535099699536,0.34650370129915953,0.9989518590710161,0.34778535577711006,0.5159444973834751,0.9933519852282985,0.5659783870527179,0.7210989593599827
0.3,0.4,0.1,0.9998393783943863,0.21253798484020758,0.35055726557096617,0.9989577111092148,0.3497400812619503,0.518093160731503,0.9933594217646354,0.5666164470090139,0.7216185806844371
0.3,0.4,0.15,0.9998409985292364,0.21470397432395522,0.3534983732581917,0.9989634541828564,0.3516798688882819,0.520219262317722,0.9933656516425151,0.5671520759355367,0.7220544586398244
