latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
47.84639,-53.19442,298.05,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.44,1.89,N,0
47.84413,-53.18775,319.55,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.36,1.89,N,0
47.84088,-53.19892,311.9,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.29,2.46,N,0
47.82174,-53.14263,299.59,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.34,2.49,N,0
47.82111,-53.16152,298.74,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.12,3,N,0
47.81371,-53.1398,318.73,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,287.58,2.49,N,0
47.81048,-53.15106,344.85,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,287.05,6.37,N,0
47.80767,-53.14283,330.31,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.76,6.37,N,3
47.81905,-53.19693,324.85,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.47,3.62,N,0
47.82148,-53.20404,305.17,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.79,2.56,N,0
47.81366,-53.20181,326.61,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.14,2.19,N,0
47.81113,-53.19438,298.17,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.65,2.19,N,0
47.82305,-53.20538,297,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.28,2.77,N,0
47.82063,-53.19817,312.38,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.54,2.77,N,0
47.81828,-53.19111,298.26,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.73,2.79,N,0
47.8128,-53.19576,325.74,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,286.33,2.79,N,0
47.81524,-53.20303,315.96,0.53,0.67,2025-08-12,0650,N,VIIRS,n,2,285.85,2.77,N,0
47.48159,-52.9035,317.85,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.45,4.47,N,0
47.47921,-52.89663,303.6,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.24,2.04,N,0
47.47822,-52.91463,324.2,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.38,2.26,N,0
47.48059,-52.9215,301.51,0.56,0.68,2025-08-12,0650,N,VIIRS,n,2,286,4.6,N,0
47.47591,-52.90794,304.13,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.38,2.26,N,0
47.47256,-52.91913,315.63,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.29,2.26,N,0
47.47025,-52.91244,310.01,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.12,2.26,N,0
47.4863,-52.90645,298.31,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,285.84,1.73,N,0
47.48402,-52.89972,310.42,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.72,2.38,N,0
47.48061,-52.91087,299.96,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.03,1.73,N,0
47.47834,-52.90421,310.66,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,286.16,2.38,N,0
47.47731,-52.92233,317.53,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,285.34,3.07,N,0
47.47496,-52.91543,315.6,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,285.95,3.07,N,0
47.47268,-52.9087,303.74,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,285.96,1.56,N,0
47.4693,-52.91992,314.11,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,285.95,3.07,N,0
47.467,-52.91318,299.73,0.56,0.69,2025-08-12,0650,N,VIIRS,n,2,285.46,1.56,N,0
48.18892,-64.92269,307.4,0.51,0.41,2025-08-12,0650,N,VIIRS,n,2,292.6,1.28,N,2
47.17889,-65.39088,321.39,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,296.49,3.17,N,0
47.17524,-65.39262,331.5,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,298.9,4,N,0
47.1738,-65.38595,314.71,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,295.87,1.76,N,0
47.17157,-65.39436,328.51,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,298.93,4,N,0
47.17441,-65.40752,307.44,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.93,2.2,N,0
47.17299,-65.40095,312.65,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,295.66,4,N,0
47.17014,-65.38767,312.56,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,296.22,1.76,N,0
47.1687,-65.38102,306.07,0.52,0.41,2025-08-12,0651,N,VIIRS,n,2,295.12,1.76,N,0
47.16792,-65.39607,326.2,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,297.56,3.26,N,0
47.16649,-65.38947,328.39,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,298.19,5.97,N,0
47.16505,-65.38279,342.9,0.52,0.41,2025-08-12,0651,N,VIIRS,n,2,301.25,5.97,N,0
47.17075,-65.40925,305.68,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.72,1.77,N,0
47.16933,-65.40266,318.92,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,296.31,3.26,N,0
47.16425,-65.39778,324.49,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,298.44,3.26,N,0
47.16283,-65.39119,331.08,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,299.28,5.97,N,0
47.1614,-65.38454,337.58,0.52,0.41,2025-08-12,0651,N,VIIRS,n,2,299.76,5.97,N,0
47.17135,-65.43073,309.53,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.06,2.81,N,0
47.16709,-65.41094,308.69,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.46,1.77,N,0
47.16567,-65.40436,315.95,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,296.17,3.26,N,0
47.162,-65.40604,321.49,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,297.73,5.09,N,0
47.16058,-65.39948,330.52,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,299.09,5.09,N,0
47.15917,-65.3929,342.31,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,301.41,6.65,N,0
47.15773,-65.38625,332.13,0.52,0.41,2025-08-12,0651,N,VIIRS,n,2,296.18,6.65,N,0
47.16484,-65.41922,307.33,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.98,2.29,N,0
47.16342,-65.41261,305.95,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.65,2.29,N,0
47.15975,-65.41428,328.9,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,297.29,2.29,N,0
47.15833,-65.40772,336.5,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,298.23,5.09,N,0
47.15692,-65.40116,336.2,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,298.06,5.09,N,0
47.1555,-65.39459,341.33,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,296.55,6.65,N,0
47.16117,-65.42088,311.93,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,295.36,2.29,N,0
47.16177,-65.44231,304.06,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,293.9,1.22,N,0
47.15751,-65.42258,318.51,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,295.08,2.37,N,0
47.15608,-65.41598,312.58,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.19,2.37,N,0
47.1581,-65.44397,307.21,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,294.09,1.22,N,0
47.15443,-65.44563,304.49,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,292.83,1.18,N,0
47.1516,-65.4325,303.96,0.51,0.41,2025-08-12,0651,N,VIIRS,n,2,292.15,1.43,N,0
45.65732,-64.06065,339.98,0.42,0.45,2025-08-12,0651,N,VIIRS,n,2,290.25,4.53,N,0
45.65334,-64.06261,328.82,0.42,0.45,2025-08-12,0651,N,VIIRS,n,2,289.79,3.53,N,0
45.27968,-66.01697,304.87,0.53,0.42,2025-08-12,0651,N,VIIRS,n,2,288.91,2.36,N,2
46.04287,-73.14124,331.38,0.39,0.36,2025-08-12,0651,N,VIIRS,n,2,295.28,4.02,N,2
45.62157,-71.60558,305.55,0.38,0.36,2025-08-12,0651,N,VIIRS,n,2,290.12,0.85,N,2
45.82327,-73.2679,305.95,0.39,0.36,2025-08-12,0651,N,VIIRS,n,2,292.93,1.05,N,2
45.78213,-73.9097,310.39,0.4,0.37,2025-08-12,0651,N,VIIRS,n,2,289.52,1.11,N,2
45.77361,-73.90297,300.4,0.4,0.37,2025-08-12,0651,N,VIIRS,n,2,289.61,0.25,N,0
45.64289,-73.52221,309.65,0.39,0.36,2025-08-12,0651,N,VIIRS,n,2,297.23,1.55,N,2
45.6152,-74.70498,304.87,0.41,0.37,2025-08-12,0651,N,VIIRS,n,2,292.49,1.27,N,2
45.34106,-73.5237,307.25,0.39,0.36,2025-08-12,0652,N,VIIRS,n,2,294.4,1.3,N,2
45.1116,-73.01051,309.77,0.39,0.36,2025-08-12,0652,N,VIIRS,n,2,292.69,1.33,N,2
45.30441,-74.99492,308.25,0.41,0.37,2025-08-12,0652,N,VIIRS,n,2,290.41,0.88,N,2
45.16355,-75.51858,303.77,0.42,0.38,2025-08-12,0652,N,VIIRS,n,2,289.54,0.53,N,0
44.16651,-76.80124,305.42,0.45,0.39,2025-08-12,0652,N,VIIRS,n,2,293.93,0.95,N,3
43.2902,-79.98456,308.68,0.4,0.44,2025-08-12,0652,N,VIIRS,n,2,289.49,0.93,N,2
43.27333,-79.80551,317.2,0.39,0.44,2025-08-12,0652,N,VIIRS,n,2,292.54,2.12,N,3
43.26929,-79.80624,316.1,0.39,0.44,2025-08-12,0652,N,VIIRS,n,2,291.94,1.68,N,3
43.26526,-79.80701,312.6,0.39,0.44,2025-08-12,0652,N,VIIRS,n,2,291.54,1.68,N,3
42.80951,-80.09464,322.29,0.4,0.44,2025-08-12,0652,N,VIIRS,n,2,293.69,3.35,N,2
42.96594,-81.87114,304.3,0.48,0.48,2025-08-12,0652,N,VIIRS,n,2,286.08,0.9,N,2
42.8059,-80.10027,328.51,0.4,0.44,2025-08-12,0652,N,VIIRS,n,2,294.32,1.85,N,2
42.80544,-80.09538,315.52,0.4,0.44,2025-08-12,0652,N,VIIRS,n,2,293.95,2.62,N,2
42.8023,-80.10591,313.32,0.4,0.44,2025-08-12,0652,N,VIIRS,n,2,292.36,1.85,N,2
42.80183,-80.10101,305.95,0.4,0.44,2025-08-12,0652,N,VIIRS,n,2,292.92,1.85,N,2
42.943,-82.4144,305.3,0.51,0.5,2025-08-12,0652,N,VIIRS,n,2,288.75,2.28,N,2
42.94901,-82.41996,302.99,0.51,0.5,2025-08-12,0652,N,VIIRS,n,2,289.58,1.22,N,2
42.9439,-82.41418,308.32,0.51,0.5,2025-08-12,0652,N,VIIRS,n,2,288.93,1.19,N,2
42.31269,-82.05095,306.12,0.49,0.48,2025-08-12,0653,N,VIIRS,n,2,289.03,1.09,N,2
62.93229,-117.4313,308.07,0.72,0.76,2025-08-12,0828,N,VIIRS,n,2,279.43,3.97,N,0
62.92519,-117.4296,295.27,0.72,0.76,2025-08-12,0828,N,VIIRS,n,2,278.06,2.12,N,0
62.93022,-117.42755,305,0.72,0.76,2025-08-12,0828,N,VIIRS,n,2,279.01,2.84,N,0
62.28023,-112.7048,299.57,0.52,0.67,2025-08-12,0828,N,VIIRS,n,2,281.36,1.61,N,0
62.27738,-112.69938,303.75,0.52,0.67,2025-08-12,0828,N,VIIRS,n,2,281.39,1.8,N,0
62.17705,-112.98682,305.08,0.53,0.67,2025-08-12,0828,N,VIIRS,n,2,280.87,2.31,N,0
62.1756,-112.9837,307.8,0.53,0.67,2025-08-12,0829,N,VIIRS,n,2,281.47,2.44,N,0
62.1321,-112.9484,308.09,0.53,0.67,2025-08-12,0829,N,VIIRS,n,2,273.66,2.06,N,0
56.31713,-105.56862,317.73,0.55,0.51,2025-08-12,0830,N,VIIRS,n,2,280.51,1.91,N,0
56.31668,-105.55966,295.21,0.55,0.51,2025-08-12,0830,N,VIIRS,n,2,278.23,1.91,N,0
56.30765,-105.57053,301.59,0.55,0.51,2025-08-12,0830,N,VIIRS,n,2,278.48,0.56,N,0
56.1831,-104.84093,298.01,0.51,0.5,2025-08-12,0830,N,VIIRS,n,2,281.56,1.01,N,0
55.62619,-109.72224,303.87,0.39,0.6,2025-08-12,0830,N,VIIRS,n,2,278.46,1.92,N,0
55.6205,-109.71615,304.07,0.39,0.6,2025-08-12,0830,N,VIIRS,n,2,278.48,1.47,N,0
55.61493,-109.71654,313.17,0.39,0.6,2025-08-12,0830,N,VIIRS,n,2,279.87,1.47,N,0
55.60925,-109.7106,298.67,0.39,0.6,2025-08-12,0830,N,VIIRS,n,2,277.87,1.7,N,0
55.60913,-109.70412,298.32,0.39,0.6,2025-08-12,0830,N,VIIRS,n,2,277.35,1.47,N,0
55.6088,-109.68465,302.93,0.39,0.59,2025-08-12,0830,N,VIIRS,n,2,278.46,1.64,N,0
55.60323,-109.68517,299.85,0.39,0.59,2025-08-12,0830,N,VIIRS,n,2,276.58,1.64,N,0
55.60312,-109.67874,297.26,0.39,0.59,2025-08-12,0830,N,VIIRS,n,2,275.3,1.4,N,0
55.40111,-108.72276,300.58,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,278.8,1.19,N,0
55.39545,-108.71162,300.31,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,280.3,1.78,N,0
55.39499,-108.69438,301.89,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,280.7,1.04,N,0
55.39483,-108.68868,305.78,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,281.26,1.04,N,0
55.3901,-108.71207,309.36,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,280.22,1.4,N,0
55.38995,-108.70628,295.87,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,280.24,1.68,N,0
55.38964,-108.69479,303.81,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,280.6,1.27,N,0
55.38949,-108.68906,301.22,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,280.39,1.27,N,0
55.38475,-108.71254,304.19,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,278.47,1.4,N,0
55.3846,-108.70676,298.38,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,279.28,1.68,N,0
55.38444,-108.70096,315.75,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,279.74,1.68,N,0
55.38429,-108.69519,311.52,0.36,0.57,2025-08-12,0830,N,VIIRS,n,2,279.17,1.27,N,0
55.32508,-107.92723,326.5,0.33,0.56,2025-08-12,0830,N,VIIRS,n,2,278.98,2.28,N,0
55.32491,-107.92182,313.97,0.33,0.56,2025-08-12,0830,N,VIIRS,n,2,278.44,2.28,N,0
55.31956,-107.91699,296.86,0.33,0.55,2025-08-12,0830,N,VIIRS,n,2,278.71,0.77,N,0
55.31939,-107.91158,296.99,0.33,0.55,2025-08-12,0830,N,VIIRS,n,2,279.11,0.77,N,0
55.32988,-107.92355,304.26,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,278.26,0.74,N,0
55.3247,-107.92413,340.26,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,280.46,3.56,N,0
55.31913,-107.91388,308.48,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,279.59,0.89,N,0
55.34494,-109.32617,297.38,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,279.94,1.1,N,0
55.34044,-109.36909,295.83,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.54,1.54,N,0
55.3403,-109.36285,298.18,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.76,1.06,N,0
55.33974,-109.33876,300.71,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.59,1.24,N,0
55.33844,-109.28331,296.36,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,280.87,0.98,N,0
55.33453,-109.35117,305.4,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.23,1.95,N,0
55.3334,-109.30219,299.78,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.94,1.95,N,0
55.32919,-109.35761,303.51,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.57,2.49,N,0
55.32905,-109.35165,308.6,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.68,1.95,N,0
55.30737,-109.36497,295.34,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.63,0.76,N,0
55.30724,-109.3588,298.19,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,283.38,0.76,N,0
55.30657,-109.32841,302.79,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.68,1.02,N,0
55.30643,-109.3223,305.23,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.1,1.02,N,0
55.30333,-109.43372,306.6,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.48,2,N,0
55.3032,-109.42773,304.95,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.55,2.16,N,0
55.30175,-109.35911,296.24,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.72,1.58,N,0
55.30109,-109.32866,301.29,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,280.23,1.09,N,0
55.30095,-109.32253,300.46,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,280.83,1.09,N,0
55.30068,-109.31012,295.91,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,281.95,3.39,N,0
55.30054,-109.30389,310.43,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.37,1.2,N,0
55.29507,-109.30408,308.61,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.9,1.2,N,0
55.29493,-109.29787,299.96,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,280.74,1.2,N,0
55.24126,-109.35601,309.06,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,285.2,3.43,N,0
55.24111,-109.34982,296.91,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.96,1.27,N,0
55.23563,-109.35014,305.09,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,282.68,1.27,N,0
55.12255,-107.80761,298.01,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.99,0.79,N,0
55.10622,-107.48502,295.1,0.32,0.54,2025-08-12,0831,N,VIIRS,n,2,280.46,0.92,N,0
55.12165,-107.80727,295.99,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282,0.44,N,0
55.08334,-107.89179,297.49,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.79,1.56,N,0
55.07301,-107.89292,320.52,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,286.38,1.75,N,0
55.0732,-107.89827,309.17,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.83,1.75,N,0
55.07245,-107.87701,295.82,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,280.35,0.68,N,0
55.06784,-107.89352,307.37,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.68,1.75,N,0
55.06766,-107.88821,312.69,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.35,2.99,N,0
55.0671,-107.87225,299.11,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.12,0.68,N,0
55.0625,-107.88882,296.69,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,279.93,0.63,N,0
55.0566,-107.86807,300.79,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.04,0.97,N,0
55.05641,-107.86275,312.61,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.21,0.97,N,0
55.04546,-107.55878,319.22,0.32,0.55,2025-08-12,0831,N,VIIRS,n,2,281.03,1.62,N,0
55.05126,-107.86334,295.32,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.47,1.39,N,0
55.05107,-107.85805,298.48,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,283.01,0.66,N,0
55.05089,-107.85276,295.76,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.05,0.66,N,0
55.04647,-107.8746,299.29,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.52,1.14,N,0
55.04573,-107.85336,302.68,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.95,0.66,N,0
55.04131,-107.8752,304.54,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.81,1.07,N,0
55.04112,-107.86987,295.94,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.29,1,N,0
55.04094,-107.86457,302.41,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,283.24,1,N,0
55.04076,-107.85928,296.7,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.01,0.91,N,0
55.03615,-107.87581,299.5,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,280.3,1.07,N,0
55.03597,-107.87048,306.69,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,283.02,1,N,0
55.03579,-107.86518,304.3,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.62,1,N,0
55.03561,-107.85989,298.05,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.9,0.91,N,0
55.03063,-107.86581,303.87,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.12,2.04,N,0
55.03045,-107.86053,313.54,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,285.07,1.29,N,0
55.03027,-107.85526,304.32,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,284.97,1.29,N,3
55.02547,-107.86645,313.55,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,282.66,2.04,N,0
55.0253,-107.86115,313.27,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,283.41,1.29,N,0
55.02512,-107.85588,302.96,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,283.61,1.29,N,0
55.01996,-107.85648,323.71,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,281.96,2.52,N,0
55.0257,-108.20023,321.54,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,281.76,2.08,N,0
55.02554,-108.19476,297.16,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,279.26,1.35,N,0
55.0187,-107.85732,304.56,0.33,0.55,2025-08-12,0831,N,VIIRS,n,2,279.65,1.2,N,0
55.02593,-108.20068,311.74,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,280.57,1.01,N,0
55.02574,-108.19521,310.68,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,280.1,1.01,N,0
55.01025,-108.20223,297.33,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,282.82,1.01,N,0
55.01006,-108.19673,311.36,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,284.73,1.01,N,0
55.00557,-108.21911,306.23,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,282.85,1.11,N,0
55.00034,-108.2196,303.11,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,282.86,1.2,N,0
54.99529,-108.22559,302.97,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,281.8,1.2,N,0
54.99492,-108.21453,296.59,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,283,0.88,N,0
54.98988,-108.22058,310.36,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,284.36,3.86,N,0
54.98969,-108.21503,314.77,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,285.98,1.43,N,0
54.98878,-108.18774,299.16,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,282.57,1.48,N,0
54.98446,-108.2155,301.51,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,283.56,1.43,N,0
54.98356,-108.18823,315.47,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,284.16,1.48,N,0
54.97311,-108.18921,295.79,0.34,0.56,2025-08-12,0831,N,VIIRS,n,2,281.34,1.07,N,0
54.86896,-108.038,309.24,0.33,0.56,2025-08-12,0831,N,VIIRS,n,2,284.72,1.39,N,0
54.04717,-109.60415,303.79,0.38,0.59,2025-08-12,0831,N,VIIRS,n,2,279.31,0.45,N,0
48.25333,-79.02031,297.9,0.49,0.65,2025-08-12,0831,N,VIIRS,n,2,285.27,0.35,N,2
53.26669,-109.94527,298.17,0.39,0.59,2025-08-12,0831,N,VIIRS,n,2,276.28,1.48,N,0
53.26112,-109.94557,296.94,0.39,0.59,2025-08-12,0831,N,VIIRS,n,2,276.29,1.48,N,0
52.72887,-108.40536,303.74,0.33,0.56,2025-08-12,0831,N,VIIRS,n,2,280.35,1.15,N,0
52.72868,-108.40025,317.42,0.33,0.56,2025-08-12,0831,N,VIIRS,n,2,280.66,1.15,N,0
52.728,-108.40117,327.2,0.33,0.56,2025-08-12,0831,N,VIIRS,n,2,280.97,1.51,N,0
52.1761,-114.73741,316.22,0.62,0.71,2025-08-12,0831,N,VIIRS,n,2,281.59,2.76,N,0
52.17328,-114.73786,312.32,0.61,0.71,2025-08-12,0831,N,VIIRS,n,2,281.88,2.73,N,0
50.13004,-96.90405,298.88,0.39,0.36,2025-08-12,0832,N,VIIRS,n,2,285.91,0.49,N,2
46.49218,-81.03063,367,0.46,0.64,2025-08-12,0832,N,VIIRS,h,2,273.94,4.82,N,2
46.49401,-81.03638,305.15,0.46,0.64,2025-08-12,0832,N,VIIRS,n,2,271.92,4.82,N,0
46.49038,-81.02496,318.93,0.46,0.64,2025-08-12,0832,N,VIIRS,n,2,272.54,3.71,N,0
46.48678,-81.03426,345.25,0.46,0.64,2025-08-12,0832,N,VIIRS,n,2,271.38,4.82,N,3
46.48859,-81.03993,298.62,0.46,0.64,2025-08-12,0832,N,VIIRS,n,2,271.28,4.82,N,3
46.48497,-81.02858,309.67,0.46,0.64,2025-08-12,0832,N,VIIRS,n,2,271,3.71,N,3
49.76023,-97.19168,298.75,0.39,0.36,2025-08-12,0832,N,VIIRS,n,2,284.3,0.43,N,0
50.52264,-104.63589,302.58,0.44,0.46,2025-08-12,0832,N,VIIRS,n,2,283.51,0.95,N,2
50.51835,-104.6367,295.31,0.44,0.46,2025-08-12,0832,N,VIIRS,n,2,283.01,0.95,N,2
50.51788,-104.63037,318.54,0.44,0.46,2025-08-12,0832,N,VIIRS,n,2,285.28,0.95,N,2
50.52139,-104.63718,319.31,0.44,0.46,2025-08-12,0832,N,VIIRS,n,2,284.06,2.19,N,2
50.51659,-104.63165,319.21,0.44,0.46,2025-08-12,0832,N,VIIRS,n,2,284.65,2.91,N,2
50.79111,-116.58521,297.23,0.74,0.76,2025-08-12,0832,N,VIIRS,n,2,280.31,0.68,N,0
43.06894,-80.85904,303.9,0.6,0.71,2025-08-12,0833,N,VIIRS,n,2,285,1.43,N,2
43.06855,-80.85732,305.25,0.6,0.71,2025-08-12,0833,N,VIIRS,n,2,284.84,2.45,N,2
42.96565,-81.86887,298.7,0.55,0.68,2025-08-12,0833,N,VIIRS,n,2,285.36,0.6,N,2
42.95071,-82.41756,301.1,0.52,0.67,2025-08-12,0833,N,VIIRS,n,2,286.52,1.68,N,2
42.94313,-82.41499,305.47,0.52,0.67,2025-08-12,0833,N,VIIRS,n,2,285.94,1.52,N,2
62.34013,-112.73183,305.32,0.39,0.36,2025-08-12,1009,N,VIIRS,n,2,279.13,1.18,N,0
62.28387,-112.69541,307.11,0.39,0.36,2025-08-12,1009,N,VIIRS,n,2,279.46,0.67,N,0
